Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2010,2010 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,District of Columbia,,,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Alabama,42,-0.274,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Alaska,31,-0.043,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Arizona,32,-0.086,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Arkansas,48,-0.459,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,California,25,0.075,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Colorado,14,0.334,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Connecticut,3,0.637,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Delaware,33,-0.087,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Florida,36,-0.124,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Georgia,37,-0.209,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Hawaii,6,0.528,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Idaho,9,0.419,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Illinois,29,-0.036,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Indiana,43,-0.295,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Iowa,21,0.247,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Kansas,24,0.154,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Kentucky,40,-0.262,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Louisiana,47,-0.435,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Maine,8,0.483,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Maryland,20,0.268,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Massachusetts,4,0.617,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Michigan,27,0.024,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Minnesota,7,0.517,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Mississippi,50,-0.479,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Missouri,41,-0.269,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Montana,23,0.208,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Nebraska,12,0.352,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,Nevada,49,-0.468,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,New Hampshire,2,0.642,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Determinants,New Jersey,17,0.307,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Texas,26,0.049,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Utah,8,0.204,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Vermont,5,0.253,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Virginia,31,0.028,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Washington,9,0.202,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,West Virginia,47,-0.191,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Wisconsin,15,0.157,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Wyoming,22,0.084,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,District of Columbia,,,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Alabama,49,-0.217,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Alaska,25,0.051,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Arizona,23,0.077,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Arkansas,43,-0.132,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,California,16,0.147,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Colorado,11,0.187,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Connecticut,7,0.22,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Delaware,26,0.049,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Florida,41,-0.069,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Georgia,35,-0.011,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Hawaii,2,0.29,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Idaho,19,0.135,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Illinois,24,0.066,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Indiana,36,-0.014,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Iowa,4,0.255,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Kansas,21,0.091,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Kentucky,45,-0.161,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Louisiana,48,-0.211,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Maine,18,0.141,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Maryland,34,-0.001,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Massachusetts,3,0.274,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Michigan,33,0.01,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Minnesota,1,0.297,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Mississippi,50,-0.264,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Missouri,38,-0.042,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Montana,30,0.029,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Nebraska,12,0.179,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Nevada,40,-0.056,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,New Hampshire,6,0.237,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,New Jersey,13,0.175,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,New Mexico,28,0.039,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,New York,10,0.201,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,North Carolina,39,-0.051,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,North Dakota,20,0.122,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Ohio,37,-0.018,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Oklahoma,46,-0.177,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Oregon,13,0.175,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Pennsylvania,28,0.039,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Rhode Island,17,0.142,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,South Carolina,42,-0.099,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,South Dakota,32,0.018,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,All Outcomes,Tennessee,44,-0.155,,,,America's Health Rankings composite measure,2010
2010,2010 Annual,Binge Drinking,Alabama,5,11.4,-1.37,13,9.6,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Alaska,34,16.9,0.38,19.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Arizona,24,15.3,-0.13,17.6,13,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Arkansas,7,12.1,-1.15,13.8,10.4,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,California,28,15.7,0,16.7,14.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Colorado,30,16.1,0.13,17.3,15,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Connecticut,40,17.9,0.7,19.6,16,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Delaware,42,18.2,0.8,20.4,16,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Florida,14,13.2,-0.8,15.4,12.4,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Georgia,9,12.4,-1.05,14,10.6,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Hawaii,36,17.4,0.54,18.8,15.8,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Idaho,13,13.1,-0.83,14.5,11.5,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Illinois,44,18.5,0.89,20.3,16.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Indiana,22,14.9,-0.26,16.7,13.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Iowa,47,19.4,1.18,21,17.8,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Kansas,20,14.3,-0.45,15.3,13.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Kentucky,6,11.9,-1.21,13.3,10.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Louisiana,18,14,-0.54,15.3,12.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Maine,25,15.4,-0.1,16.7,14.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Maryland,15,13.3,-0.77,14.5,12.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Massachusetts,39,17.7,0.64,18.8,16.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Michigan,36,17.4,0.54,18.6,16.2,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Minnesota,48,20,1.37,21.8,18.2,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Mississippi,4,10.4,-1.69,11.5,9.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Missouri,31,16.2,0.16,18.1,14.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Montana,38,17.5,0.57,19.1,15.9,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Nebraska,44,18.5,0.89,19.9,17.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Nevada,43,18.3,0.83,20.7,15.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,New Hampshire,31,16.2,0.16,17.9,14.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,New Jersey,19,14.2,-0.48,15.4,13,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,New Mexico,8,12.2,-1.12,13.5,10.9,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,New York,26,15.5,-0.06,17,14,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,North Carolina,12,12.9,-0.89,14,11.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,North Dakota,49,21.5,1.85,23.3,19.5,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Ohio,29,15.9,0.06,17.2,14.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Oklahoma,11,12.6,-0.99,13.8,11.2,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Oregon,17,13.8,-0.61,15.6,12,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Pennsylvania,33,16.7,0.32,17.9,15.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Rhode Island,40,17.9,0.7,19.8,16,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,South Carolina,10,12.5,-1.02,13.8,11.2,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,South Dakota,44,18.5,0.89,20.2,16.8,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Tennessee,2,8.8,-2,10.7,6.9,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Texas,21,14.8,-0.29,16.1,13.5,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Utah,1,8.6,-2,9.6,7.6,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Vermont,35,17.3,0.51,18.7,15.9,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Virginia,16,13.6,-0.67,15.7,11.4,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Washington,23,15.1,-0.19,16,14.3,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,West Virginia,3,9,-2,10.3,7.7,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Wisconsin,50,23.2,2,25.5,21.1,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,Wyoming,27,15.6,-0.03,17,14.2,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,United States,,15.7,,,,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Binge Drinking,District of Columbia,,18.9,,20.9,16.9,"CDC, Behavioral Risk Factor Surveillance System",2009
2010,2010 Annual,Cancer Deaths,Kansas,19,189.6,-0.07,195.4,189.6,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Virginia,31,195.5,0.28,199,195.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Wyoming,10,182.2,-0.52,191.1,177.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Michigan,33,199.7,0.54,202.7,199.5,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,New Mexico,5,170,-1.25,173.5,166.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Montana,14,184.4,-0.39,195.5,185.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Tennessee,46,212.5,1.31,217.4,213.2,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Alabama,44,211.7,1.26,213.7,208.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Nevada,27,192.7,0.11,197.3,190.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Florida,11,182.3,-0.51,183.7,181.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Ohio,43,208.7,1.08,211.7,208.7,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Idaho,7,175.8,-0.9,181,172.8,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,North Carolina,35,199.8,0.54,204.3,200.9,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
2010,2010 Annual,Cancer Deaths,Kentucky,50,225.1,2,229.6,224.4,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2006-2008
