Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2011,2011 Annual,Air Pollution,Maryland,40,11.5,0.34,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Indiana,49,13.1,1.13,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Rhode Island,17,8.7,-1.03,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Vermont,6,7.1,-1.81,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Missouri,36,10.9,0.05,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Texas,32,10.4,-0.2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Virginia,32,10.4,-0.2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,New Hampshire,10,7.8,-1.47,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Wyoming,1,5.2,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Oregon,8,7.3,-1.71,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Alabama,40,11.5,0.34,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Montana,9,7.7,-1.52,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Nevada,18,8.9,-0.93,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Florida,10,7.8,-1.47,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,New York,24,9.7,-0.54,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Utah,22,9.6,-0.59,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,New Mexico,3,5.8,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,District of Columbia,,11.4,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Michigan,28,10.1,-0.34,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Oklahoma,29,10.2,-0.29,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Idaho,14,8.6,-1.08,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,South Dakota,6,7.1,-1.81,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,North Dakota,2,5.7,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Kansas,20,9.3,-0.73,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Pennsylvania,47,12.4,0.78,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,South Carolina,38,11,0.1,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Tennessee,39,11.1,0.15,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Kentucky,44,11.9,0.54,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Minnesota,14,8.6,-1.08,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Louisiana,25,9.8,-0.49,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,Air Pollution,Ohio,48,12.5,0.83,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2008-2010
2011,2011 Annual,All Determinants,Texas,49,-0.539,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Ohio,36,-0.19,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Vermont,1,0.904,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,New Hampshire,3,0.723,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Rhode Island,9,0.397,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Kentucky,42,-0.321,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,New York,21,0.196,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Montana,26,0.09,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Alabama,43,-0.342,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Nevada,45,-0.437,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,New Mexico,35,-0.166,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Florida,30,-0.012,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Michigan,32,-0.025,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Wyoming,19,0.244,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Oregon,12,0.316,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Virginia,15,0.306,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Tennessee,37,-0.194,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,North Dakota,11,0.351,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Louisiana,50,-0.568,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Pennsylvania,25,0.099,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Idaho,22,0.185,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,South Dakota,18,0.245,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Kansas,27,0.04,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,South Carolina,44,-0.397,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Minnesota,7,0.442,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Maine,8,0.425,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Nebraska,20,0.233,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Alaska,39,-0.22,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,California,24,0.115,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Washington,17,0.25,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Connecticut,2,0.758,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Illinois,28,0.018,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Massachusetts,5,0.597,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,West Virginia,34,-0.164,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Georgia,38,-0.212,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,New Jersey,12,0.316,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Colorado,10,0.384,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Utah,6,0.47,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Hawaii,4,0.621,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Oklahoma,47,-0.475,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Iowa,23,0.154,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Arkansas,46,-0.473,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,District of Columbia,,,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Indiana,41,-0.286,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Missouri,40,-0.285,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Delaware,33,-0.056,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Arizona,29,0.016,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Maryland,16,0.253,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Mississippi,48,-0.513,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,North Carolina,31,-0.019,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Determinants,Wisconsin,14,0.307,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Illinois,22,0.08,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Delaware,30,0.024,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Massachusetts,3,0.31,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,West Virginia,47,-0.248,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Louisiana,48,-0.249,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Indiana,34,-0.005,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,California,18,0.151,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Iowa,8,0.247,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,North Dakota,20,0.143,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Hawaii,1,0.318,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Arizona,27,0.035,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Maryland,33,0.016,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Mississippi,50,-0.31,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Oregon,15,0.159,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Missouri,39,-0.057,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Wisconsin,14,0.169,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,North Carolina,38,-0.049,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Colorado,13,0.17,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,District of Columbia,,,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Vermont,5,0.293,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Alaska,24,0.052,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Texas,28,0.032,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Utah,6,0.253,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Nebraska,11,0.181,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Oklahoma,46,-0.194,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,New Mexico,30,0.024,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Florida,41,-0.108,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Michigan,35,-0.007,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Montana,25,0.049,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Nevada,36,-0.034,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,New Hampshire,4,0.304,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Alabama,49,-0.265,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Virginia,26,0.037,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Wyoming,23,0.067,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Tennessee,42,-0.12,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Rhode Island,17,0.153,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Arkansas,44,-0.15,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,New Jersey,12,0.179,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Idaho,15,0.159,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Ohio,37,-0.043,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Kentucky,45,-0.157,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Minnesota,2,0.314,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Connecticut,7,0.252,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Georgia,40,-0.063,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,New York,9,0.196,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,South Dakota,32,0.022,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Pennsylvania,29,0.029,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Washington,10,0.193,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Maine,18,0.151,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,Kansas,21,0.089,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,All Outcomes,South Carolina,43,-0.124,,,,America's Health Rankings composite measure,2011
2011,2011 Annual,Binge Drinking,Alaska,48,19.1,1.14,22.3,15.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Alabama,5,10.4,-1.61,11.8,9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,United States,,15.5,,,,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Arkansas,6,10.6,-1.55,12.3,8.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Arizona,14,13.2,-0.73,15.5,10.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,California,28,15.8,0.09,16.8,14.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Colorado,30,15.9,0.13,17.1,14.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Connecticut,43,18.2,0.85,20,16.4,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,District of Columbia,,16.4,,18.4,14.4,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Delaware,46,18.6,0.98,20.8,16.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Florida,15,13.6,-0.6,14.7,12.3,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Georgia,7,11.5,-1.27,13,10,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Hawaii,39,17.5,0.63,19.1,15.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Iowa,40,17.7,0.7,19.3,16.1,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Idaho,13,13.1,-0.76,14.6,11.6,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Illinois,40,17.7,0.7,19.3,16.2,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Indiana,17,13.8,-0.54,15.1,12.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Kansas,20,14.7,-0.25,16,13.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Kentucky,10,12.2,-1.04,13.8,10.6,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Louisiana,20,14.7,-0.25,16.1,13.3,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Massachusetts,40,17.7,0.7,18.8,16.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Maryland,16,13.7,-0.57,15.1,12.3,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Maine,22,14.8,-0.22,16,13.6,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Michigan,32,16.1,0.19,17.3,14.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Minnesota,44,18.4,0.92,20.1,16.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Missouri,33,16.4,0.28,18.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Mississippi,4,10,-1.74,11.2,8.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Montana,36,17.2,0.54,18.8,15.6,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,North Carolina,8,12,-1.11,13.3,10.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,North Dakota,49,20.1,1.46,22,18.2,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Nebraska,47,18.7,1.01,20.3,17.1,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,New Hampshire,27,15.4,-0.03,17.2,13.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,New Jersey,18,14.1,-0.44,15.3,12.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,New Mexico,9,12.1,-1.08,13.5,10.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Nevada,38,17.3,0.57,19.8,14.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,New York,30,15.9,0.13,17.3,14.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Ohio,34,16.7,0.38,18.2,15.2,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Oklahoma,12,13,-0.79,14.3,11.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Oregon,19,14.6,-0.28,16.4,12.8,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Pennsylvania,28,15.8,0.09,17.2,14.4,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Rhode Island,36,17.2,0.54,18.9,15.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,South Carolina,11,12.5,-0.95,14.1,10.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,South Dakota,45,18.5,0.95,20.2,16.8,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Tennessee,1,6.7,-2,7.9,5.3,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Texas,22,14.8,-0.22,16.1,13.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Utah,2,8.8,-2,9.7,7.9,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Virginia,25,15.3,-0.06,18.3,12.3,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Vermont,35,17.1,0.51,18.5,15.6,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Washington,25,15.3,-0.06,16.2,14.4,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Wisconsin,50,22.8,2,25.1,20.5,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,West Virginia,3,9.1,-2,10.4,7.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Binge Drinking,Wyoming,24,15.2,-0.09,16.7,13.7,"CDC, Behavioral Risk Factor Surveillance System",2010
2011,2011 Annual,Cancer Deaths,Alabama,44,214.1,1.37,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Alaska,32,194.3,0.21,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Arizona,5,170.9,-1.16,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Arkansas,46,216.4,1.51,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,California,6,172.9,-1.05,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Colorado,3,164.1,-1.56,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Connecticut,10,178.3,-0.73,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Delaware,39,203.4,0.75,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Florida,15,183.1,-0.45,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Georgia,30,193.4,0.16,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Hawaii,2,156.6,-2,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Idaho,8,176.8,-0.82,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Illinois,35,199.8,0.53,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Indiana,41,207.8,1,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
2011,2011 Annual,Cancer Deaths,Iowa,20,188.9,-0.11,,,"CDC WONDER Online Database, Underlying Cause of Death, Multiple Cause of Death files",2007-2009
