Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI,Source,Source Year
2012,2012 Annual,Air Pollution,Kansas,20,9.1,-0.71,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Kentucky,44,11.4,0.46,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Louisiana,26,9.5,-0.51,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Maine,12,7.8,-1.37,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Maryland,40,10.9,0.2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Massachusetts,15,8.4,-1.06,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Michigan,26,9.5,-0.51,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Minnesota,13,8.2,-1.16,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Mississippi,31,10,-0.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Missouri,35,10.3,-0.1,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Montana,10,7.6,-1.47,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Nebraska,13,8.2,-1.16,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Nevada,15,8.4,-1.06,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,New Hampshire,9,7.5,-1.52,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,New Jersey,21,9.2,-0.66,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,New Mexico,4,6.1,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,New York,21,9.2,-0.66,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,North Carolina,31,10,-0.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,North Dakota,2,5.6,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Ohio,47,12,0.76,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Oklahoma,29,9.9,-0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Oregon,8,7.3,-1.62,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Pennsylvania,47,12,0.76,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Rhode Island,15,8.4,-1.06,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,South Carolina,38,10.5,0,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,South Dakota,5,6.7,-1.92,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Tennessee,37,10.4,-0.05,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Texas,35,10.3,-0.1,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Utah,29,9.9,-0.3,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Vermont,7,7,-1.77,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Virginia,28,9.7,-0.41,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Washington,23,9.3,-0.61,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,West Virginia,43,11.2,0.35,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Wisconsin,31,10,-0.25,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,Wyoming,1,5.1,-2,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,United States,,10.5,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,Air Pollution,District of Columbia,,10.9,,,,"U.S. Environmental Protection Agency; U.S. Census Bureau, Annual Estimates of the Resident Population",2009-2011
2012,2012 Annual,All Determinants,Alaska,26,0.068,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Alabama,44,-0.389,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,United States,,,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Arkansas,48,-0.586,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Arizona,29,0.006,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,California,21,0.198,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Colorado,10,0.434,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Connecticut,6,0.582,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,District of Columbia,,,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Delaware,32,-0.146,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Florida,33,-0.146,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Georgia,39,-0.287,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Hawaii,3,0.662,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Iowa,22,0.186,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Idaho,20,0.249,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Illinois,30,-0.027,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Indiana,40,-0.293,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Kansas,28,0.027,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Kentucky,43,-0.306,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Louisiana,49,-0.713,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Massachusetts,2,0.684,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Maryland,16,0.305,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Maine,11,0.424,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Michigan,31,-0.133,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Minnesota,5,0.601,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Missouri,37,-0.266,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Mississippi,50,-0.734,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Montana,27,0.036,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,North Carolina,34,-0.147,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,North Dakota,9,0.452,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Nebraska,15,0.376,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,New Hampshire,4,0.657,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,New Jersey,8,0.515,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,New Mexico,42,-0.301,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Nevada,41,-0.298,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,New York,18,0.301,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Ohio,35,-0.161,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Oklahoma,45,-0.426,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Oregon,12,0.399,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Pennsylvania,25,0.075,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Rhode Island,14,0.378,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,South Carolina,47,-0.557,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,South Dakota,24,0.122,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Tennessee,36,-0.263,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Texas,38,-0.273,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Utah,7,0.529,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Virginia,19,0.255,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Vermont,1,0.821,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Washington,13,0.399,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Wisconsin,17,0.303,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,West Virginia,46,-0.496,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Determinants,Wyoming,23,0.132,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Alaska,9,0.163,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Alabama,49,-0.319,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,United States,,,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Arkansas,45,-0.283,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Arizona,14,0.1,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,California,17,0.082,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Colorado,6,0.186,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Connecticut,16,0.097,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,District of Columbia,,,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Delaware,33,-0.028,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Florida,32,-0.022,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Georgia,35,-0.083,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Hawaii,1,0.329,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Iowa,5,0.193,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Idaho,19,0.07,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Illinois,34,-0.079,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Indiana,39,-0.115,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Kansas,21,0.044,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Kentucky,46,-0.291,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Louisiana,44,-0.282,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Massachusetts,12,0.118,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Maryland,26,0.01,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Maine,31,-0.02,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Michigan,37,-0.097,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Minnesota,2,0.315,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Missouri,40,-0.129,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Mississippi,48,-0.309,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Montana,23,0.031,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,North Carolina,38,-0.113,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,North Dakota,4,0.207,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Nebraska,8,0.164,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,New Hampshire,10,0.131,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,New Jersey,15,0.099,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,New Mexico,25,0.029,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Nevada,29,0.004,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,New York,22,0.043,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Ohio,42,-0.144,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Oklahoma,47,-0.293,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Oregon,24,0.031,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Pennsylvania,36,-0.094,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Rhode Island,28,0.007,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,South Carolina,41,-0.134,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,South Dakota,13,0.118,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Tennessee,43,-0.226,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Texas,30,0.002,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Utah,3,0.238,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Virginia,27,0.007,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Vermont,11,0.125,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Washington,18,0.078,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Wisconsin,7,0.171,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,West Virginia,50,-0.353,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,All Outcomes,Wyoming,20,0.066,,,,America's Health Rankings composite measure,2012
2012,2012 Annual,Asthma,Alabama,9,8,-0.9,8.8,7.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Alaska,13,8.2,-0.74,9.5,7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Arizona,36,9.7,0.49,11.2,8.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Arkansas,31,9.5,0.33,10.9,8.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,California,17,8.4,-0.57,9,7.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Colorado,15,8.3,-0.65,9,7.6,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Connecticut,41,9.9,0.65,11,8.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Delaware,39,9.8,0.57,11.1,8.6,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Florida,7,7.6,-1.23,8.3,6.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Georgia,33,9.6,0.41,10.5,8.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Hawaii,31,9.5,0.33,10.6,8.5,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Idaho,27,9.2,0.08,10.4,8.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Illinois,10,8.1,-0.82,9.2,7.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Indiana,33,9.6,0.41,10.4,8.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Iowa,15,8.3,-0.65,9.2,7.4,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Kansas,20,8.8,-0.25,9.3,8.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Kentucky,44,10.4,1.06,11.4,9.5,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Louisiana,1,6.4,-2,7.2,5.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Maine,50,12,2,12.9,11.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Maryland,18,8.5,-0.49,9.3,7.6,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Massachusetts,46,10.7,1.31,11.4,10,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Michigan,41,9.9,0.65,10.8,9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Minnesota,3,7,-1.72,7.5,6.4,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Mississippi,8,7.7,-1.15,8.6,6.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Missouri,27,9.2,0.08,10.1,8.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Montana,25,9.1,0,10,8.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Nebraska,5,7.3,-1.47,7.8,6.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Nevada,10,8.1,-0.82,9.2,6.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,New Hampshire,47,11,1.55,12.1,9.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,New Jersey,23,9,-0.08,9.7,8.3,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,New Mexico,43,10,0.74,10.9,9.2,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,New York,36,9.7,0.49,10.6,8.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,North Carolina,20,8.8,-0.25,9.7,8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,North Dakota,10,8.1,-0.82,9.1,7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Ohio,39,9.8,0.57,10.7,9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Oklahoma,33,9.6,0.41,10.5,8.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Oregon,44,10.4,1.06,11.5,9.4,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Pennsylvania,23,9,-0.08,9.8,8.3,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Rhode Island,49,11.8,2,12.9,10.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,South Carolina,13,8.2,-0.74,9,7.5,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,South Dakota,2,6.9,-1.8,7.8,5.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Tennessee,4,7.2,-1.55,8.7,5.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Texas,6,7.4,-1.39,8.1,6.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Utah,20,8.8,-0.25,9.5,8.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Vermont,48,11.1,1.64,12.2,10.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Virginia,19,8.7,-0.33,9.8,7.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Washington,36,9.7,0.49,10.5,8.9,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,West Virginia,27,9.2,0.08,10.2,8.1,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Wisconsin,27,9.2,0.08,10.4,8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,Wyoming,25,9.1,0,10.2,8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,District of Columbia,,10.1,,11.5,8.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma,United States,,9.1,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Alabama,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Alaska,,9.2,,13.1,5.3,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Arizona,,15.4,,23.7,7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Arkansas,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,California,,15.8,,23.9,7.8,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Colorado,,13.7,,21.8,5.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Connecticut,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Delaware,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Florida,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Georgia,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Hawaii,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Idaho,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Illinois,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Indiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Iowa,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Kansas,,16.6,,23.2,10,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Kentucky,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Louisiana,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Maine,,20.6,,29.5,11.7,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Maryland,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
2012,2012 Annual,Asthma - American Indian/Alaska Native,Massachusetts,,,,,,"CDC, Behavioral Risk Factor Surveillance System",2011
